#	CcnonQE cross-section GLoBES upto 10GeV					
#log10E	nue/E	numu/E	numtau/E	nuebar/E	numubar/E	nutaubar/E
0.068	0.4520397501	0.4520397501	0	0.1340795115	0.1340795115	0
0.072	0.4552455595	0.4552455595	0	0.1358859006	0.1358859006	0
0.076	0.4584810319	0.4584810319	0	0.1376532652	0.1376532652	0
0.08	0.4616791458	0.4616791458	0	0.1394348918	0.1394348918	0
0.084	0.4647522579	0.4647522579	0	0.1412281994	0.1412281994	0
0.088	0.4678538052	0.4678538052	0	0.1430311692	0.1430311692	0
0.092	0.4709840507	0.4709840507	0	0.1447671484	0.1447671484	0
0.096	0.47414326	0.47414326	0	0.1465191904	0.1465191904	0
0.1	0.4771842083	0.4771842083	0	0.1483292121	0.1483292121	0
0.104	0.4802316278	0.4802316278	0	0.1501484692	0.1501484692	0
0.108	0.4833072447	0.4833072447	0	0.1519127174	0.1519127174	0
0.112	0.4864113199	0.4864113199	0	0.1536932899	0.1536932899	0
0.116	0.4894161373	0.4894161373	0	0.1554795475	0.1554795475	0
0.12	0.492368077	0.492368077	0	0.1572484812	0.1572484812	0
0.124	0.4953473306	0.4953473306	0	0.1589894613	0.1589894613	0
0.128	0.4983541509	0.4983541509	0	0.1607465506	0.1607465506	0
0.132	0.501304971	0.501304971	0	0.1625245031	0.1625245031	0
0.136	0.5042044664	0.5042044664	0	0.1642724134	0.1642724134	0
0.14	0.5071307904	0.5071307904	0	0.1660173372	0.1660173372	0
0.144	0.5100841915	0.5100841915	0	0.1677784065	0.1677784065	0
0.148	0.5129333724	0.5129333724	0	0.169533066	0.169533066	0
0.152	0.5157087548	0.5157087548	0	0.1712281367	0.1712281367	0
0.156	0.5185098174	0.5185098174	0	0.1729388916	0.1729388916	0
0.16	0.521336798	0.521336798	0	0.1746654759	0.1746654759	0
0.164	0.5240160017	0.5240160017	0	0.1763453355	0.1763453355	0
0.168	0.5266645529	0.5266645529	0	0.1780220333	0.1780220333	0
0.172	0.5293376107	0.5293376107	0	0.1797142455	0.1797142455	0
0.176	0.5320174644	0.5320174644	0	0.1813843109	0.1813843109	0
0.18	0.5345107718	0.5345107718	0	0.1830148129	0.1830148129	0
0.184	0.5370271495	0.5370271495	0	0.1846604018	0.1846604018	0
0.188	0.539566811	0.539566811	0	0.1862893884	0.1862893884	0
0.192	0.5419948744	0.5419948744	0	0.1878340796	0.1878340796	0
0.196	0.5443194655	0.5443194655	0	0.1893987302	0.1893987302	0
0.2	0.5466655658	0.5466655658	0	0.1909720714	0.1909720714	0
0.204	0.5490257537	0.5490257537	0	0.1925088482	0.1925088482	0
0.208	0.5513088696	0.5513088696	0	0.1940342788	0.1940342788	0
0.212	0.5536131108	0.5536131108	0	0.1955732716	0.1955732716	0
0.216	0.5559386729	0.5559386729	0	0.1971187	0.1971187	0
0.22	0.5583341812	0.5583341812	0	0.1986881575	0.1986881575	0
0.224	0.5607697529	0.5607697529	0	0.2002718928	0.2002718928	0
0.228	0.5632278608	0.5632278608	0	0.2018390026	0.2018390026	0
0.232	0.5656390895	0.5656390895	0	0.2034031557	0.2034031557	0
0.236	0.5679998304	0.5679998304	0	0.2049532513	0.2049532513	0
0.24	0.570382415	0.570382415	0	0.206483429	0.206483429	0
0.244	0.5727974198	0.5727974198	0	0.2080343525	0.2080343525	0
0.248	0.5752547421	0.5752547421	0	0.2096088827	0.2096088827	0
0.252	0.5777348017	0.5777348017	0	0.2111933769	0.2111933769	0
0.256	0.5802102752	0.5802102752	0	0.212786229	0.212786229	0
0.26	0.5826390761	0.5826390761	0	0.2143452172	0.2143452172	0
0.264	0.5850903505	0.5850903505	0	0.2159041839	0.2159041839	0
0.268	0.5875336718	0.5875336718	0	0.2174720054	0.2174720054	0
0.272	0.5899310424	0.5899310424	0	0.2190086731	0.2190086731	0
0.276	0.5923505956	0.5923505956	0	0.2205595595	0.2205595595	0
0.28	0.5947725362	0.5947725362	0	0.2221194649	0.2221194649	0
0.284	0.5971885057	0.5971885057	0	0.2236869399	0.2236869399	0
0.288	0.5996268299	0.5996268299	0	0.2252689186	0.2252689186	0
0.292	0.602014445	0.602014445	0	0.2268084854	0.2268084854	0
0.296	0.6043739245	0.6043739245	0	0.2283437802	0.2283437802	0
0.3	0.6067552359	0.6067552359	0	0.2298447879	0.2298447879	0
0.304	0.6086977836	0.6086977836	0	0.2312825424	0.2312825424	0
0.308	0.6105738408	0.6105738408	0	0.232732779	0.232732779	0
0.312	0.6124043182	0.6124043182	0	0.2339942779	0.2339942779	0
0.316	0.6139314319	0.6139314319	0	0.2352507458	0.2352507458	0
0.32	0.6154726758	0.6154726758	0	0.2365033459	0.2365033459	0
0.324	0.6169884073	0.6169884073	0	0.2377401248	0.2377401248	0
0.328	0.6184852899	0.6184852899	0	0.2389691269	0.2389691269	0
0.332	0.6199960231	0.6199960231	0	0.2401958154	0.2401958154	0
0.336	0.6215797858	0.6215797858	0	0.241444984	0.241444984	0
0.34	0.6231785635	0.6231785635	0	0.2427296156	0.2427296156	0
0.344	0.6247832035	0.6247832035	0	0.2440196765	0.2440196765	0
0.348	0.6263936474	0.6263936474	0	0.2452958355	0.2452958355	0
0.352	0.6280148643	0.6280148643	0	0.2465763577	0.2465763577	0
0.356	0.6295839306	0.6295839306	0	0.24782675	0.24782675	0
0.36	0.6311675153	0.6311675153	0	0.2490787849	0.2490787849	0
0.364	0.6327852206	0.6327852206	0	0.2503499675	0.2503499675	0
0.368	0.6344274426	0.6344274426	0	0.251643779	0.251643779	0
0.372	0.6360826044	0.6360826044	0	0.2529448914	0.2529448914	0
0.376	0.6377486239	0.6377486239	0	0.2542488818	0.2542488818	0
0.38	0.6394265236	0.6394265236	0	0.2555566384	0.2555566384	0
0.384	0.6410542545	0.6410542545	0	0.2568332119	0.2568332119	0
0.388	0.6426970466	0.6426970466	0	0.2581154463	0.2581154463	0
0.392	0.6441980639	0.6441980639	0	0.2593797999	0.2593797999	0
0.396	0.6456766187	0.6456766187	0	0.2605794316	0.2605794316	0
0.4	0.6469401295	0.6469401295	0	0.2616045829	0.2616045829	0
0.404	0.6480740665	0.6480740665	0	0.2626335957	0.2626335957	0
0.408	0.6491977882	0.6491977882	0	0.2636485569	0.2636485569	0
0.412	0.6503083846	0.6503083846	0	0.2646538896	0.2646538896	0
0.416	0.6514139389	0.6514139389	0	0.2656523604	0.2656523604	0
0.42	0.652502496	0.652502496	0	0.2666378965	0.2666378965	0
0.424	0.653598647	0.653598647	0	0.2676312398	0.2676312398	0
0.428	0.6546989341	0.6546989341	0	0.2686457982	0.2686457982	0
0.432	0.6558018071	0.6558018071	0	0.2696679518	0.2696679518	0
0.436	0.6568935766	0.6568935766	0	0.2706812822	0.2706812822	0
0.44	0.6579847283	0.6579847283	0	0.2716950004	0.2716950004	0
0.444	0.65905708	0.65905708	0	0.2726901261	0.2726901261	0
0.448	0.6601273457	0.6601273457	0	0.2736835645	0.2736835645	0
0.452	0.6611813093	0.6611813093	0	0.2746628245	0.2746628245	0
0.456	0.6622261084	0.6622261084	0	0.2756448545	0.2756448545	0
0.46	0.6632512959	0.6632512959	0	0.2766323496	0.2766323496	0
0.464	0.6642677383	0.6642677383	0	0.277609192	0.277609192	0
0.468	0.6652756605	0.6652756605	0	0.2785816038	0.2785816038	0
0.472	0.6662708527	0.6662708527	0	0.2795410253	0.2795410253	0
0.476	0.6672632927	0.6672632927	0	0.2804962283	0.2804962283	0
0.48	0.6682378117	0.6682378117	0	0.281438609	0.281438609	0
0.484	0.6692104678	0.6692104678	0	0.2823501623	0.2823501623	0
0.488	0.6700273229	0.6700273229	0	0.2832461037	0.2832461037	0
0.492	0.6708379715	0.6708379715	3.47314385177453E-06	0.2840856987	0.2840856987	1.73326469354878E-06
0.496	0.6716177076	0.6716177076	2.40036910193515E-05	0.2849175989	0.2849175989	0.000011979
0.5	0.6723916573	0.6723916573	4.47242050009429E-05	0.2857440747	0.2857440747	2.23195147634226E-05
0.504	0.6731610707	0.6731610707	6.56364435378675E-05	0.2865642183	0.2865642183	3.27557207675599E-05
0.508	0.6739180492	0.6739180492	8.67421806355627E-05	0.2873724131	0.2873724131	4.32884917969162E-05
0.512	0.6746769152	0.6746769152	0.0001080432	0.2881838075	0.2881838075	5.39187213566935E-05
0.516	0.6754380281	0.6754380281	0.0001295413	0.2890090176	0.2890090176	6.46473112195419E-05
0.52	0.6762047803	0.6762047803	0.0001512384	0.2898531646	0.2898531646	7.54751715021657E-05
0.524	0.6769770809	0.6769770809	0.0001731362	0.2907098581	0.2907098581	8.64032207424311E-05
0.528	0.6777371614	0.6777371614	0.0001952366	0.2915536534	0.2915536534	9.74323859773686E-05
0.532	0.6784954492	0.6784954492	0.0002175415	0.2923937967	0.2923937967	0.0001085636
0.536	0.6792437011	0.6792437011	0.0002400528	0.2932244304	0.2932244304	0.0001197978
0.54	0.6799848145	0.6799848145	0.0002627724	0.2940471851	0.2940471851	0.000131136
0.544	0.6807099245	0.6807099245	0.0002857022	0.2948347985	0.2948347985	0.000142579
0.548	0.6812836905	0.6812836905	0.0003088442	0.2955525175	0.2955525175	0.000154128
0.552	0.6818305976	0.6818305976	0.0003322003	0.2961890168	0.2961890168	0.0001657838
0.556	0.6823555279	0.6823555279	0.0003557725	0.2968252621	0.2968252621	0.0001775475
0.56	0.6828712266	0.6828712266	0.0003795629	0.2974504577	0.2974504577	0.00018942
0.564	0.6833841914	0.6833841914	0.0004035733	0.2980723115	0.2980723115	0.0002014024
