#GLoBES
#log10E	nue/E	numu/E	numtau/E	nuebar/E	numubar/E	nutaubar/E
-0.46	0.5352112769	0.5352112769	0	0.1490695603	0.1490695603	0
-0.456	0.5390895356	0.5390895356	0	0.1497382185	0.1497382185	0
-0.452	0.5410478535	0.5410478535	0	0.1502346084	0.1502346084	0
-0.448	0.5430242915	0.5430242915	0	0.1507355914	0.1507355914	0
-0.444	0.5450190173	0.5450190173	0	0.1512412099	0.1512412099	0
-0.44	0.5470322001	0.5470322001	0	0.1517515068	0.1517515068	0
-0.436	0.5490640106	0.5490640106	0	0.1522665254	0.1522665254	0
-0.432	0.5511146212	0.5511146212	0	0.1527863095	0.1527863095	0
-0.428	0.5531842059	0.5531842059	0	0.1533109031	0.1533109031	0
-0.424	0.5552729402	0.5552729402	0	0.1538403506	0.1538403506	0
-0.42	0.5573810013	0.5573810013	0	0.1543746971	0.1543746971	0
-0.416	0.5595085681	0.5595085681	0	0.1549139878	0.1549139878	0
-0.412	0.561655821	0.561655821	0	0.1554582685	0.1554582685	0
-0.408	0.5638229422	0.5638229422	0	0.1560075854	0.1560075854	0
-0.404	0.5660101155	0.5660101155	0	0.1565619851	0.1565619851	0
-0.4	0.5682175265	0.5682175265	0	0.1571215145	0.1571215145	0
-0.396	0.5695886341	0.5695886341	0	0.1576079309	0.1576079309	0
-0.392	0.5703137133	0.5703137133	0	0.1580386527	0.1580386527	0
-0.388	0.5710455015	0.5710455015	0	0.15847336	0.15847336	0
-0.384	0.5717840609	0.5717840609	0	0.1589120895	0.1589120895	0
-0.38	0.5725294541	0.5725294541	0	0.1593548785	0.1593548785	0
-0.376	0.5732817444	0.5732817444	0	0.1598017647	0.1598017647	0
-0.372	0.5740409955	0.5740409955	0	0.1602527858	0.1602527858	0
-0.368	0.5748072719	0.5748072719	0	0.1607079801	0.1607079801	0
-0.364	0.5755806385	0.5755806385	0	0.1611673863	0.1611673863	0
-0.36	0.576361161	0.576361161	0	0.1616310434	0.1616310434	0
-0.356	0.5771489056	0.5771489056	0	0.1620989906	0.1620989906	0
-0.352	0.5779439391	0.5779439391	0	0.1625712677	0.1625712677	0
-0.348	0.5787463289	0.5787463289	0	0.1630479147	0.1630479147	0
-0.344	0.5786976125	0.5786976125	0	0.1634397428	0.1634397428	0
-0.34	0.5784070897	0.5784070897	0	0.1638101117	0.1638101117	0
-0.336	0.5781138787	0.5781138787	0	0.1641839076	0.1641839076	0
-0.332	0.5778179546	0.5778179546	0	0.1645611622	0.1645611622	0
-0.328	0.5775192924	0.5775192924	0	0.1649419075	0.1649419075	0
-0.324	0.5772178667	0.5772178667	0	0.1653261758	0.1653261758	0
-0.32	0.576913652	0.576913652	0	0.1657139997	0.1657139997	0
-0.316	0.5766066224	0.5766066224	0	0.166105412	0.166105412	0
-0.312	0.5762967519	0.5762967519	0	0.1665004461	0.1665004461	0
-0.308	0.5759840142	0.5759840142	0	0.1668991354	0.1668991354	0
-0.304	0.5756683827	0.5756683827	0	0.1673015137	0.1673015137	0
-0.3	0.5750855185	0.5750855185	0	0.167669348	0.167669348	0
-0.296	0.5739917766	0.5739917766	0	0.1679674019	0.1679674019	0
-0.292	0.5728879144	0.5728879144	0	0.1682682136	0.1682682136	0
-0.288	0.5717738383	0.5717738383	0	0.1685718087	0.1685718087	0
-0.284	0.5706494538	0.5706494538	0	0.1688782129	0.1688782129	0
-0.28	0.5695146655	0.5695146655	0	0.1691874523	0.1691874523	0
-0.276	0.5683693771	0.5683693771	0	0.169499553	0.169499553	0
-0.272	0.5672134915	0.5672134915	0	0.1698145415	0.1698145415	0
-0.268	0.5660469106	0.5660469106	0	0.1701324446	0.1701324446	0
-0.264	0.5648695355	0.5648695355	0	0.1704532893	0.1704532893	0
-0.26	0.5636812663	0.5636812663	0	0.1707771026	0.1707771026	0
-0.256	0.5620021163	0.5620021163	0	0.1710072382	0.1710072382	0
-0.252	0.5603065585	0.5603065585	0	0.1712393278	0.1712393278	0
-0.248	0.558595312	0.558595312	0	0.171473565	0.171473565	0
-0.244	0.5568682314	0.5568682314	0	0.1717099694	0.1717099694	0
-0.24	0.5551251704	0.5551251704	0	0.1719485613	0.1719485613	0
-0.236	0.553365981	0.553365981	0	0.1721893609	0.1721893609	0
-0.232	0.5515905141	0.5515905141	0	0.1724323885	0.1724323885	0
-0.228	0.549798619	0.549798619	0	0.1726776649	0.1726776649	0
-0.224	0.5479901436	0.5479901436	0	0.1729252108	0.1729252108	0
-0.22	0.5459908896	0.5459908896	0	0.1731294181	0.1731294181	0
-0.216	0.5438316338	0.5438316338	0	0.1732984174	0.1732984174	0
-0.212	0.5416523986	0.5416523986	0	0.1734689804	0.1734689804	0
-0.208	0.5394529992	0.5394529992	0	0.1736411216	0.1736411216	0
-0.204	0.5372332491	0.5372332491	0	0.1738148557	0.1738148557	0
-0.2	0.5349929598	0.5349929598	0	0.1739901972	0.1739901972	0
-0.196	0.5327319414	0.5327319414	0	0.1741671612	0.1741671612	0
-0.192	0.530450002	0.530450002	0	0.1743457626	0.1743457626	0
-0.188	0.5281469481	0.5281469481	0	0.1745260166	0.1745260166	0
-0.184	0.5256693731	0.5256693731	0	0.174634562	0.174634562	0
-0.18	0.5231445568	0.5231445568	0	0.174732466	0.174732466	0
-0.176	0.5205963787	0.5205963787	0	0.1748312758	0.1748312758	0
-0.172	0.5180246225	0.5180246225	0	0.174931	0.174931	0
-0.168	0.5154290702	0.5154290702	0	0.1750316469	0.1750316469	0
-0.164	0.5128095015	0.5128095015	0	0.175133225	0.175133225	0
-0.16	0.5101656943	0.5101656943	0	0.1752357431	0.1752357431	0
-0.156	0.5074974242	0.5074974242	0	0.1753392097	0.1753392097	0
-0.152	0.5047715467	0.5047715467	0	0.1753770282	0.1753770282	0
-0.148	0.5020131183	0.5020131183	0	0.1754003683	0.1754003683	0
-0.144	0.4992291665	0.4992291665	0	0.1754239243	0.1754239243	0
-0.14	0.4964194551	0.4964194551	0	0.1754476982	0.1754476982	0
-0.136	0.4935837457	0.4935837457	0	0.1754716922	0.1754716922	0
-0.132	0.4907217979	0.4907217979	0	0.1754959081	0.1754959081	0
-0.128	0.4878333688	0.4878333688	0	0.1755203482	0.1755203482	0
-0.124	0.4849330237	0.4849330237	0	0.1755249843	0.1755249843	0
-0.12	0.482036212	0.482036212	0	0.1754885903	0.1754885903	0
-0.116	0.4791125963	0.4791125963	0	0.1754518595	0.1754518595	0
-0.112	0.4761619288	0.4761619288	0	0.1754147889	0.1754147889	0
-0.108	0.4731839591	0.4731839591	0	0.1753773752	0.1753773752	0
-0.104	0.4701784346	0.4701784346	0	0.1753396154	0.1753396154	0
-0.1	0.4671451003	0.4671451003	0	0.1753015062	0.1753015062	0
-0.096	0.4641124319	0.4641124319	0	0.1752461803	0.1752461803	0
-0.092	0.4611123298	0.4611123298	0	0.175154759	0.175154759	0
-0.088	0.458084468	0.458084468	0	0.1750624917	0.1750624917	0
-0.084	0.4550285898	0.4550285898	0	0.1749693708	0.1749693708	0
-0.08	0.4519444359	0.4519444359	0	0.1748753881	0.1748753881	0
-0.076	0.4488317447	0.4488317447	0	0.1747805359	0.1747805359	0
-0.072	0.4456902521	0.4456902521	0	0.174684806	0.174684806	0
-0.068	0.4426127305	0.4426127305	0	0.1745490236	0.1745490236	0
-0.064	0.4395393838	0.4395393838	0	0.1743982397	0.1743982397	0
-0.06	0.4364375997	0.4364375997	0	0.1742460606	0.1742460606	0
-0.056	0.4333071152	0.4333071152	0	0.1740924734	0.1740924734	0
-0.052	0.4301476646	0.4301476646	0	0.173937465	0.173937465	0
-0.048	0.42695898	0.42695898	0	0.1737810224	0.1737810224	0
-0.044	0.4238279581	0.4238279581	0	0.1735987142	0.1735987142	0
-0.04	0.4207437943	0.4207437943	0	0.1733934771	0.1733934771	0
-0.036	0.4176310931	0.4176310931	0	0.1731863409	0.1731863409	0
-0.032	0.4144895905	0.4144895905	0	0.1729772881	0.1729772881	0
-0.028	0.4113190199	0.4113190199	0	0.172766301	0.172766301	0
-0.024	0.4081191123	0.4081191123	0	0.1725533617	0.1725533617	0
-0.02	0.4050024676	0.4050024676	0	0.1723172341	0.1723172341	0
-0.016	0.4019137778	0.4019137778	0	0.1720682456	0.1720682456	0
-0.012	0.3987965087	0.3987965087	0	0.1718169532	0.1718169532	0
-0.008	0.3956503959	0.3956503959	0	0.1715633356	0.1715633356	0
-0.004	0.3924751725	0.3924751725	0	0.1713073714	0.1713073714	0
0	0.3892869874	0.3892869874	0	0.171044184	0.171044184	0
0.004	0.3862215286	0.3862215286	0	0.17073355	0.17073355	0
0.008	0.3831277055	0.3831277055	0	0.1704200418	0.1704200418	0
0.012	0.3800052556	0.3800052556	0	0.1701036327	0.1701036327	0
0.016	0.3768539141	0.3768539141	0	0.169784296	0.169784296	0
0.02	0.3736734135	0.3736734135	0	0.1694620044	0.1694620044	0
0.024	0.3706332003	0.3706332003	0	0.1691263668	0.1691263668	0
0.028	0.3676072277	0.3676072277	0	0.1687850362	0.1687850362	0
0.032	0.3645532561	0.3645532561	0	0.1684405472	0.1684405472	0
0.036	0.3614710264	0.3614710264	0	0.1680928708	0.1680928708	0
0.04	0.3583602772	0.3583602772	0	0.1677419773	0.1677419773	0
0.044	0.3553670864	0.3553670864	0	0.1673802921	0.1673802921	0
0.048	0.352395055	0.352395055	0	0.1670127415	0.1670127415	0
0.052	0.3493955238	0.3493955238	0	0.16664179	0.16664179	0
0.056	0.3463682382	0.3463682382	0	0.166267406	0.166267406	0
0.06	0.3433129415	0.3433129415	0	0.165889558	0.165889558	0
0.064	0.340395315	0.340395315	0	0.1654839407	0.1654839407	0
0.068	0.3374642637	0.3374642637	0	0.165072585	0.165072585	0
0.072	0.3345060918	0.3345060918	0	0.164657423	0.164657423	0
0.076	0.3315205483	0.3315205483	0	0.1642384196	0.1642384196	0
0.08	0.3285707444	0.3285707444	0	0.1638176306	0.1638176306	0
0.084	0.3257392087	0.3257392087	0	0.1633977521	0.1633977521	0
0.088	0.3228814732	0.3228814732	0	0.1629739886	0.1629739886	0
0.092	0.3199972954	0.3199972954	0	0.1625463041	0.1625463041	0
0.096	0.3170864306	0.3170864306	0	0.1621146622	0.1621146622	0
0.1	0.3142751488	0.3142751488	0	0.1616372581	0.1616372581	0
0.104	0.3114564397	0.3114564397	0	0.161149301	0.161149301	0
0.108	0.3086116493	0.3086116493	0	0.1606568289	0.1606568289	0
0.112	0.3057405364	0.3057405364	0	0.1601598	0.1601598	0
0.116	0.3029665213	0.3029665213	0	0.1596689626	0.1596689626	0
0.12	0.3002447988	0.3002447988	0	0.1591803862	0.1591803862	0
0.124	0.2974978926	0.2974978926	0	0.158687289	0.158687289	0
0.128	0.2947255695	0.2947255695	0	0.1581896292	0.1581896292	0
0.132	0.2920149534	0.2920149534	0	0.1576827596	0.1576827596	0
0.136	0.2893612026	0.2893612026	0	0.1571668801	0.1571668801	0
0.14	0.2866828969	0.2866828969	0	0.1566462273	0.1566462273	0
0.144	0.2839798092	0.2839798092	0	0.156120757	0.156120757	0
0.148	0.2813509844	0.2813509844	0	0.1555961053	0.1555961053	0
0.152	0.2787734239	0.2787734239	0	0.1550709245	0.1550709245	0
0.156	0.2761720136	0.2761720136	0	0.1545408843	0.1545408843	0
0.16	0.2735465327	0.2735465327	0	0.1540059397	0.1540059397	0
0.164	0.2710147411	0.2710147411	0	0.1534624141	0.1534624141	0
0.168	0.2684971309	0.2684971309	0	0.1529127018	0.1529127018	0
0.172	0.2659562255	0.2659562255	0	0.1523579031	0.1523579031	0
0.176	0.2634038422	0.2634038422	0	0.1517988258	0.1517988258	0
0.18	0.2609696124	0.2609696124	0	0.1512446469	0.1512446469	0
0.184	0.258512859	0.258512859	0	0.1506853402	0.1506853402	0
0.188	0.2560333735	0.2560333735	0	0.1501208584	0.1501208584	0
0.192	0.253599671	0.253599671	0	0.1495450749	0.1495450749	0
