#GLoBES upto 10GeV
#log10E	nue/E	numu/E	numtau/E	nuebar/E	numubar/E	nutaubar/E
0.184	0.2922423999	0.2922423999	0.2922423999	0.136538692	0.136538692	0.136538692
0.188	0.2917529128	0.2917529128	0.2917529128	0.1368075873	0.1368075873	0.1368075873
0.192	0.2912438381	0.2912438381	0.2912438381	0.1370639	0.1370639	0.1370639
0.196	0.2907160155	0.2907160155	0.2907160155	0.1373085353	0.1373085353	0.1373085353
0.2	0.290183309	0.290183309	0.290183309	0.1375554341	0.1375554341	0.1375554341
0.204	0.28964869	0.28964869	0.28964869	0.1378038141	0.1378038141	0.1378038141
0.208	0.2891482776	0.2891482776	0.2891482776	0.1380440639	0.1380440639	0.1380440639
0.212	0.2886432349	0.2886432349	0.2886432349	0.1382865368	0.1382865368	0.1382865368
0.216	0.2881335191	0.2881335191	0.2881335191	0.1385312533	0.1385312533	0.1385312533
0.22	0.2876776628	0.2876776628	0.2876776628	0.1387832508	0.1387832508	0.1387832508
0.224	0.2872392373	0.2872392373	0.2872392373	0.1390394341	0.1390394341	0.1390394341
0.228	0.286796755	0.286796755	0.286796755	0.1392979878	0.1392979878	0.1392979878
0.232	0.2863627114	0.2863627114	0.2863627114	0.1395516106	0.1395516106	0.1395516106
0.236	0.2859377561	0.2859377561	0.2859377561	0.1397999229	0.1397999229	0.1397999229
0.24	0.2855088687	0.2855088687	0.2855088687	0.1400505328	0.1400505328	0.1400505328
0.244	0.2851009011	0.2851009011	0.2851009011	0.1403038909	0.1403038909	0.1403038909
0.248	0.284737071	0.284737071	0.284737071	0.1405604196	0.1405604196	0.1405604196
0.252	0.2843698744	0.2843698744	0.2843698744	0.140819322	0.140819322	0.140819322
0.256	0.2840082659	0.2840082659	0.2840082659	0.1410776242	0.1410776242	0.1410776242
0.26	0.2836660183	0.2836660183	0.2836660183	0.1413307461	0.1413307461	0.1413307461
0.264	0.2833206039	0.2833206039	0.2833206039	0.1415862101	0.1415862101	0.1415862101
0.268	0.2829790232	0.2829790232	0.2829790232	0.1418405205	0.1418405205	0.1418405205
0.272	0.2826500144	0.2826500144	0.2826500144	0.1420893125	0.1420893125	0.1420893125
0.276	0.2823179612	0.2823179612	0.2823179612	0.1423404065	0.1423404065	0.1423404065
0.28	0.2819943043	0.2819943043	0.2819943043	0.1425907043	0.1425907043	0.1425907043
0.284	0.2816839269	0.2816839269	0.2816839269	0.1428388913	0.1428388913	0.1428388913
0.288	0.2813706776	0.2813706776	0.2813706776	0.1430893747	0.1430893747	0.1430893747
0.292	0.2810639428	0.2810639428	0.2810639428	0.143334649	0.143334649	0.143334649
0.296	0.2807608226	0.2807608226	0.2807608226	0.1435770329	0.1435770329	0.1435770329
0.3	0.2804548977	0.2804548977	0.2804548977	0.1438216595	0.1438216595	0.1438216595
0.304	0.2800379371	0.2800379371	0.2800379371	0.144019815	0.144019815	0.144019815
0.308	0.2795972843	0.2795972843	0.2795972843	0.144210871	0.144210871	0.144210871
0.312	0.2791399968	0.2791399968	0.2791399968	0.1443970568	0.1443970568	0.1443970568
0.316	0.2786145727	0.2786145727	0.2786145727	0.1445511843	0.1445511843	0.1445511843
0.32	0.2780842869	0.2780842869	0.2780842869	0.1447067379	0.1447067379	0.1447067379
0.324	0.277562779	0.277562779	0.277562779	0.1448597166	0.1448597166	0.1448597166
0.328	0.2770477563	0.2770477563	0.2770477563	0.145010793	0.145010793	0.145010793
0.332	0.2765279681	0.2765279681	0.2765279681	0.1451632673	0.1451632673	0.1451632673
0.336	0.2760591762	0.2760591762	0.2760591762	0.1453199009	0.1453199009	0.1453199009
0.34	0.2755863873	0.2755863873	0.2755863873	0.1454780006	0.1454780006	0.1454780006
0.344	0.275126551	0.275126551	0.275126551	0.1456360604	0.1456360604	0.1456360604
0.348	0.2746800055	0.2746800055	0.2746800055	0.1457940611	0.1457940611	0.1457940611
0.352	0.2742304729	0.2742304729	0.2742304729	0.1459531188	0.1459531188	0.1459531188
0.356	0.2737954007	0.2737954007	0.2737954007	0.1461070599	0.1461070599	0.1461070599
0.36	0.2733563028	0.2733563028	0.2733563028	0.1462624254	0.1462624254	0.1462624254
0.364	0.272943316	0.272943316	0.272943316	0.1464242481	0.1464242481	0.1464242481
0.368	0.2725413075	0.2725413075	0.2725413075	0.1465900301	0.1465900301	0.1465900301
0.372	0.2721469467	0.2721469467	0.2721469467	0.1467580638	0.1467580638	0.1467580638
0.376	0.2717714003	0.2717714003	0.2717714003	0.1469290706	0.1469290706	0.1469290706
0.38	0.2713931759	0.2713931759	0.2713931759	0.1471012968	0.1471012968	0.1471012968
0.384	0.2710262603	0.2710262603	0.2710262603	0.1472683735	0.1472683735	0.1472683735
0.388	0.2706559498	0.2706559498	0.2706559498	0.1474369961	0.1474369961	0.1474369961
0.392	0.2702584994	0.2702584994	0.2702584994	0.1475834568	0.1475834568	0.1475834568
0.396	0.2698518802	0.2698518802	0.2698518802	0.1477257791	0.1477257791	0.1477257791
0.4	0.2693844885	0.2693844885	0.2693844885	0.1478319615	0.1478319615	0.1478319615
0.404	0.2688775616	0.2688775616	0.2688775616	0.1479159922	0.1479159922	0.1479159922
0.408	0.2683752015	0.2683752015	0.2683752015	0.147999266	0.147999266	0.147999266
0.412	0.2678787091	0.2678787091	0.2678787091	0.1480815671	0.1480815671	0.1480815671
0.416	0.2673844707	0.2673844707	0.2673844707	0.1481634945	0.1481634945	0.1481634945
0.42	0.2668978309	0.2668978309	0.2668978309	0.1482441624	0.1482441624	0.1482441624
0.424	0.2664137486	0.2664137486	0.2664137486	0.1483262504	0.1483262504	0.1483262504
0.428	0.2659422971	0.2659422971	0.2659422971	0.1484107309	0.1484107309	0.1484107309
0.432	0.2654716181	0.2654716181	0.2654716181	0.1484956808	0.1484956808	0.1484956808
0.436	0.26501099	0.26501099	0.26501099	0.1485805407	0.1485805407	0.1485805407
0.44	0.2645506225	0.2645506225	0.2645506225	0.1486653526	0.1486653526	0.1486653526
0.444	0.2640981869	0.2640981869	0.2640981869	0.1487487032	0.1487487032	0.1487487032
0.448	0.2636466315	0.2636466315	0.2636466315	0.1488318916	0.1488318916	0.1488318916
0.452	0.263201954	0.263201954	0.263201954	0.148913813	0.148913813	0.148913813
0.456	0.2627729944	0.2627729944	0.2627729944	0.1489912157	0.1489912157	0.1489912157
0.46	0.2623707618	0.2623707618	0.2623707618	0.1490611676	0.1490611676	0.1490611676
0.464	0.2619732174	0.2619732174	0.2619732174	0.1491301191	0.1491301191	0.1491301191
0.468	0.2615802635	0.2615802635	0.2615802635	0.1491980885	0.1491980885	0.1491980885
0.472	0.2611922726	0.2611922726	0.2611922726	0.1492651994	0.1492651994	0.1492651994
0.476	0.2608053547	0.2608053547	0.2608053547	0.1493321248	0.1493321248	0.1493321248
0.48	0.2604254235	0.2604254235	0.2604254235	0.1493978417	0.1493978417	0.1493978417
0.484	0.2600466942	0.2600466942	0.2600466942	0.1494621463	0.1494621463	0.1494621463
0.488	0.2597441048	0.2597441048	0.2597441048	0.1494742896	0.1494742896	0.1494742896
0.492	0.25944473	0.25944473	0.25944473	0.1494838638	0.1494838638	0.1494838638
0.496	0.2591593699	0.2591593699	0.2591593699	0.1494860436	0.1494860436	0.1494860436
0.5	0.2588761274	0.2588761274	0.2588761274	0.1494882071	0.1494882071	0.1494882071
0.504	0.258594545	0.258594545	0.258594545	0.149490358	0.149490358	0.149490358
0.508	0.2583175134	0.2583175134	0.2583175134	0.1494924742	0.1494924742	0.1494924742
0.512	0.2580438069	0.2580438069	0.2580438069	0.1494950058	0.1494950058	0.1494950058
0.516	0.257795289	0.257795289	0.257795289	0.1495002008	0.1495002008	0.1495002008
0.52	0.257560756	0.257560756	0.257560756	0.149507051	0.149507051	0.149507051
0.524	0.2573420007	0.2573420007	0.2573420007	0.1495157358	0.1495157358	0.1495157358
0.528	0.2571267068	0.2571267068	0.2571267068	0.1495242832	0.1495242832	0.1495242832
0.532	0.2569119207	0.2569119207	0.2569119207	0.1495328105	0.1495328105	0.1495328105
0.536	0.2566999773	0.2566999773	0.2566999773	0.1495412249	0.1495412249	0.1495412249
0.54	0.2564900559	0.2564900559	0.2564900559	0.149549559	0.149549559	0.149549559
0.544	0.2562787725	0.2562787725	0.2562787725	0.1495524021	0.1495524021	0.1495524021
0.548	0.2560493164	0.2560493164	0.2560493164	0.1494985484	0.1494985484	0.1494985484
0.552	0.2558176361	0.2558176361	0.2558176361	0.1494355344	0.1494355344	0.1494355344
0.556	0.2555839214	0.2555839214	0.2555839214	0.1493648321	0.1493648321	0.1493648321
0.56	0.255354317	0.255354317	0.255354317	0.1492953732	0.1492953732	0.1492953732
0.564	0.2551259298	0.2551259298	0.2551259298	0.1492262825	0.1492262825	0.1492262825
0.568	0.2548987142	0.2548987142	0.2548987142	0.1491575463	0.1491575463	0.1491575463
0.572	0.2546751804	0.2546751804	0.2546751804	0.1490899239	0.1490899239	0.1490899239
0.576	0.2544769497	0.2544769497	0.2544769497	0.1490233656	0.1490233656	0.1490233656
0.58	0.2542981477	0.2542981477	0.2542981477	0.1489576603	0.1489576603	0.1489576603
0.584	0.2541323207	0.2541323207	0.2541323207	0.1488930744	0.1488930744	0.1488930744
0.588	0.2539681414	0.2539681414	0.2539681414	0.1488291303	0.1488291303	0.1488291303
0.592	0.253804982	0.253804982	0.253804982	0.1487655833	0.1487655833	0.1487655833
0.596	0.2536430852	0.2536430852	0.2536430852	0.1487025281	0.1487025281	0.1487025281
0.6	0.2534835986	0.2534835986	0.2534835986	0.1486404117	0.1486404117	0.1486404117
0.604	0.2533372236	0.2533372236	0.2533372236	0.1485799258	0.1485799258	0.1485799258
0.608	0.2532084534	0.2532084534	0.2532084534	0.148521541	0.148521541	0.148521541
0.612	0.2531065875	0.2531065875	0.2531065875	0.1484663098	0.1484663098	0.1484663098
0.616	0.2530060344	0.2530060344	0.2530060344	0.1484117903	0.1484117903	0.1484117903
0.62	0.2529062096	0.2529062096	0.2529062096	0.1483576657	0.1483576657	0.1483576657
0.624	0.2528071381	0.2528071381	0.2528071381	0.1483039496	0.1483039496	0.1483039496
0.628	0.252708841	0.252708841	0.252708841	0.1482506534	0.1482506534	0.1482506534
0.632	0.2526119216	0.2526119216	0.2526119216	0.1481981041	0.1481981041	0.1481981041
0.636	0.2525406951	0.2525406951	0.2525406951	0.1481466836	0.1481466836	0.1481466836
0.64	0.2524892764	0.2524892764	0.2524892764	0.1480962219	0.1480962219	0.1480962219
0.644	0.2524494258	0.2524494258	0.2524494258	0.1480464907	0.1480464907	0.1480464907
0.648	0.2524099078	0.2524099078	0.2524099078	0.1479971747	0.1479971747	0.1479971747
0.652	0.2523708965	0.2523708965	0.2523708965	0.1479484909	0.1479484909	0.1479484909
0.656	0.2523322196	0.2523322196	0.2523322196	0.1479002246	0.1479002246	0.1479002246
0.66	0.252293867	0.252293867	0.252293867	0.1478523628	0.1478523628	0.1478523628
0.664	0.252260306	0.252260306	0.252260306	0.147795499	0.147795499	0.147795499
0.668	0.2522367387	0.2522367387	0.2522367387	0.1477186757	0.1477186757	0.1477186757
0.672	0.2522240639	0.2522240639	0.2522240639	0.1476200043	0.1476200043	0.1476200043
0.676	0.2522115193	0.2522115193	0.2522115193	0.1475223473	0.1475223473	0.1475223473
0.68	0.2521991049	0.2521991049	0.2521991049	0.1474257029	0.1474257029	0.1474257029
0.684	0.2521867989	0.2521867989	0.2521867989	0.1473299028	0.1473299028	0.1473299028
0.688	0.2521746015	0.2521746015	0.2521746015	0.1472349483	0.1472349483	0.1472349483
0.692	0.2521625128	0.2521625128	0.2521625128	0.1471408397	0.1471408397	0.1471408397
0.696	0.2521653776	0.2521653776	0.2521653776	0.1470348523	0.1470348523	0.1470348523
0.7	0.2521888376	0.2521888376	0.2521888376	0.1469121485	0.1469121485	0.1469121485
0.704	0.2522168905	0.2522168905	0.2522168905	0.1467864406	0.1467864406	0.1467864406
0.708	0.2522446872	0.2522446872	0.2522446872	0.1466618807	0.1466618807	0.1466618807
0.712	0.252272229	0.252272229	0.252272229	0.146538463	0.146538463	0.146538463
0.716	0.2522995175	0.2522995175	0.2522995175	0.1464161803	0.1464161803	0.1464161803
0.72	0.2523265545	0.2523265545	0.2523265545	0.146295025	0.146295025	0.146295025
0.724	0.2523550578	0.2523550578	0.2523550578	0.1461749748	0.1461749748	0.1461749748
0.728	0.2524277515	0.2524277515	0.2524277515	0.1460556778	0.1460556778	0.1460556778
0.732	0.2525173724	0.2525173724	0.2525173724	0.1459373431	0.1459373431	0.1459373431
0.736	0.252606164	0.252606164	0.252606164	0.1458201032	0.1458201032	0.1458201032
0.74	0.2526941346	0.2526941346	0.2526941346	0.1457039475	0.1457039475	0.1457039475
0.744	0.2527812924	0.2527812924	0.2527812924	0.1455888649	0.1455888649	0.1455888649
0.748	0.252867646	0.252867646	0.252867646	0.1454748442	0.1454748442	0.1454748442
0.752	0.2529527323	0.2529527323	0.2529527323	0.1453618547	0.1453618547	0.1453618547
0.756	0.2530273303	0.2530273303	0.2530273303	0.145249513	0.145249513	0.145249513
0.76	0.2530688209	0.2530688209	0.2530688209	0.1451368961	0.1451368961	0.1451368961
0.764	0.2531099322	0.2531099322	0.2531099322	0.1450253088	0.1450253088	0.1450253088
0.768	0.2531506687	0.2531506687	0.2531506687	0.1449147386	0.1449147386	0.1449147386
0.772	0.2531910352	0.2531910352	0.2531910352	0.1448051726	0.1448051726	0.1448051726
0.776	0.2532310365	0.2532310365	0.2532310365	0.1446965982	0.1446965982	0.1446965982
0.78	0.2532706772	0.2532706772	0.2532706772	0.1445890024	0.1445890024	0.1445890024
0.784	0.2533099621	0.2533099621	0.2533099621	0.1444823723	0.1444823723	0.1444823723
0.788	0.2530967293	0.2530967293	0.2530967293	0.1443752679	0.1443752679	0.1443752679
0.792	0.2528035981	0.2528035981	0.2528035981	0.1442686681	0.1442686681	0.1442686681
0.796	0.2525125819	0.2525125819	0.2525125819	0.144163206	0.144163206	0.144163206
0.8	0.2522241469	0.2522241469	0.2522241469	0.1440586792	0.1440586792	0.1440586792
0.804	0.2519382557	0.2519382557	0.2519382557	0.1439550744	0.1439550744	0.1439550744
0.808	0.2516548712	0.2516548712	0.2516548712	0.1438523779	0.1438523779	0.1438523779
0.812	0.2513739565	0.2513739565	0.2513739565	0.1437505765	0.1437505765	0.1437505765
0.816	0.2510947449	0.2510947449	0.2510947449	0.1436519331	0.1436519331	0.1436519331
0.82	0.2508156961	0.2508156961	0.2508156961	0.1435609139	0.1435609139	0.1435609139
0.824	0.2505390449	0.2505390449	0.2505390449	0.1434706768	0.1434706768	0.1434706768
0.828	0.2502647542	0.2502647542	0.2502647542	0.1433812096	0.1433812096	0.1433812096
0.832	0.2499927876	0.2499927876	0.2499927876	0.1432925004	0.1432925004	0.1432925004
0.836	0.2497238321	0.2497238321	0.2497238321	0.1432047734	0.1432047734	0.1432047734
0.84	0.2494572099	0.2494572099	0.2494572099	0.1431178075	0.1431178075	0.1431178075
0.844	0.2491928049	0.2491928049	0.2491928049	0.1430315648	0.1430315648	0.1430315648
0.848	0.248927257	0.248927257	0.248927257	0.1429476412	0.1429476412	0.1429476412
0.852	0.2486633395	0.2486633395	0.2486633395	0.1428651167	0.1428651167	0.1428651167
0.856	0.2484015705	0.2484015705	0.2484015705	0.142783264	0.142783264	0.142783264
0.86	0.2481419958	0.2481419958	0.2481419958	0.1427020974	0.1427020974	0.1427020974
0.864	0.2478853115	0.2478853115	0.2478853115	0.1426218346	0.1426218346	0.1426218346
0.868	0.2476306682	0.2476306682	0.2476306682	0.14254221	0.14254221	0.14254221
0.872	0.2473782623	0.2473782623	0.2473782623	0.142463285	0.142463285	0.142463285
0.876	0.2471270822	0.2471270822	0.2471270822	0.142384479	0.142384479	0.142384479
0.88	0.246874719	0.246874719	0.246874719	0.1423047256	0.1423047256	0.1423047256
0.884	0.2466246897	0.2466246897	0.2466246897	0.142225668	0.142225668	0.142225668
0.888	0.2463768797	0.2463768797	0.2463768797	0.142147312	0.142147312	0.142147312
0.892	0.2461312016	0.2461312016	0.2461312016	0.1420696302	0.1420696302	0.1420696302
0.896	0.2458880467	0.2458880467	0.2458880467	0.1419927462	0.1419927462	0.1419927462
0.9	0.2456467386	0.2456467386	0.2456467386	0.1419164462	0.1419164462	0.1419164462
0.904	0.2454078754	0.2454078754	0.2454078754	0.1418417462	0.1418417462	0.1418417462
0.908	0.2451673962	0.2451673962	0.2451673962	0.1417785276	0.1417785276	0.1417785276
0.912	0.2449280781	0.2449280781	0.2449280781	0.141720891	0.141720891	0.141720891
0.916	0.2446905021	0.2446905021	0.2446905021	0.1416636739	0.1416636739	0.1416636739
0.92	0.244455555	0.244455555	0.244455555	0.1416070899	0.1416070899	0.1416070899
0.924	0.2442223634	0.2442223634	0.2442223634	0.1415509287	0.1415509287	0.1415509287
0.928	0.243991646	0.243991646	0.243991646	0.1414953634	0.1414953634	0.1414953634
0.932	0.2437628072	0.2437628072	0.2437628072	0.1414402506	0.1414402506	0.1414402506
0.936	0.2435347545	0.2435347545	0.2435347545	0.1413858419	0.1413858419	0.1413858419
0.94	0.2433058368	0.2433058368	0.2433058368	0.1413323026	0.1413323026	0.1413323026
0.944	0.2430785569	0.2430785569	0.2430785569	0.1412792362	0.1412792362	0.1412792362
0.948	0.2428536984	0.2428536984	0.2428536984	0.1412267351	0.1412267351	0.1412267351
0.952	0.2426306917	0.2426306917	0.2426306917	0.1411746664	0.1411746664	0.1411746664
0.956	0.2424096934	0.2424096934	0.2424096934	0.1411230666	0.1411230666	0.1411230666
0.96	0.242190912	0.242190912	0.242190912	0.1410719845	0.1410719845	0.1410719845
0.964	0.2419737498	0.2419737498	0.2419737498	0.1410210631	0.1410210631	0.1410210631
0.968	0.2417552744	0.2417552744	0.2417552744	0.1409669151	0.1409669151	0.1409669151
0.972	0.2415375847	0.2415375847	0.2415375847	0.1409116533	0.1409116533	0.1409116533
0.976	0.2413217846	0.2413217846	0.2413217846	0.1408568713	0.1408568713	0.1408568713
0.98	0.2411078811	0.2411078811	0.2411078811	0.1408025708	0.1408025708	0.1408025708
0.984	0.2408959312	0.2408959312	0.2408959312	0.1407487661	0.1407487661	0.1407487661
0.988	0.2406860834	0.2406860834	0.2406860834	0.1406954952	0.1406954952	0.1406954952
0.992	0.2404781009	0.2404781009	0.2404781009	0.1406426977	0.1406426977	0.1406426977
0.996	0.2402659941	0.2402659941	0.2402659941	0.1405754603	0.1405754603	0.1405754603
1	0.2400378559	0.2400378559	0.2400378559	0.1404641369	0.1404641369	0.1404641369

